ECnumber	Substrate	Organism	Kcat	metGroups
EC1.1.1.192	nadph	geobacillus thermodenitrificans//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gtn	4808	ALM
EC1.1.1.194	coniferyl alcohol	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	25.8	Others
EC1.1.1.194	*	glycine max//eukaryotes;plants;eudicots;pea family//gmx	0.258	Others
EC1.1.1.195	3-phenyl-1-propanol	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	11.2	Others
EC1.1.1.195	4-coumaraldehyde	arabidopsis thaliana//eukaryotes;plants;eudicots;mustard family//ath	6.8	Others
EC1.1.1.195	4-coumarylaldehyde	plagiochasma appendiculatum//*//*	0.367	Others
EC1.1.1.195	5-hydroxyconiferylaldehyde	plagiochasma appendiculatum//*//*	0.007	Others
EC1.1.1.195	acetaldehyde	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	16.7	Others
EC1.1.1.195	allyl alcohol	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	32.9	Others
EC1.1.1.195	benzaldehyde	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	2.5	Others
EC1.1.1.195	benzyl alcohol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	8.4	Others
EC1.1.1.195	butanol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	5.7	Others
EC1.1.1.195	caffeylaldehyde	plagiochasma appendiculatum//*//*	0.072	Others
EC1.1.1.195	cinnamaldehyde	geobacillus stearothermophilus//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gse	55	Others
EC1.1.1.195	cinnamaldehyde	hibiscus cannabinus//*//*	1437	Others
EC1.1.1.195	cinnamaldehyde	leucaena leucocephala//*//*	18	Others
EC1.1.1.195	cinnamaldehyde	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	14.4	Others
EC1.1.1.195	cinnamaldehyde	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	107.9	Others
EC1.1.1.195	cinnamyl alcohol	geobacillus stearothermophilus//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gse	43	Others
EC1.1.1.195	cinnamyl alcohol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	13.3	Others
EC1.1.1.195	cinnamyl alcohol	leucaena leucocephala//*//*	16.2	Others
EC1.1.1.195	cinnamyl alcohol	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	18.1	Others
EC1.1.1.195	cinnamyl alcohol	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	60.78	Others
EC1.1.1.195	cinnamyl aldehyde	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	7.7	Others
EC1.1.1.195	coniferaldehyde	plagiochasma appendiculatum//*//*	0.085	Others
EC1.1.1.195	coniferaldehyde	sinopodophyllum hexandrum//*//*	12	Others
EC1.1.1.195	coniferyl alcohol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	3.5	Others
EC1.1.1.195	coniferyl alcohol	leucaena leucocephala//*//*	16.3	Others
EC1.1.1.195	coniferyl alcohol	nicotiana tabacum//eukaryotes;plants;eudicots;nightshade family//nta	0.99	Others
EC1.1.1.195	coniferyl alcohol	panicum virgatum//*//*	13.2	Others
EC1.1.1.195	coniferyl aldehyde	carthamus tinctorius//*//*	0.032	Others
EC1.1.1.195	coniferyl aldehyde	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	27.4	Others
EC1.1.1.195	coniferyl aldehyde	hibiscus cannabinus//*//*	7564	Others
EC1.1.1.195	coniferyl aldehyde	leucaena leucocephala//*//*	16.56	Others
EC1.1.1.195	coniferyl aldehyde	medicago truncatula//eukaryotes;plants;eudicots;pea family//mtr	9.1	Others
EC1.1.1.195	coniferyl aldehyde	nicotiana tabacum//eukaryotes;plants;eudicots;nightshade family//nta	0.24	Others
EC1.1.1.195	coniferyl aldehyde	oryza sativa//eukaryotes;plants;monocots;grass family//osa	1.3	Others
EC1.1.1.195	coniferyl aldehyde	panicum virgatum//*//*	138	Others
EC1.1.1.195	coniferyl aldehyde	populus tomentosa//*//*	45.42	Others
EC1.1.1.195	coumaryl alcohol	panicum virgatum//*//*	24.7	Others
EC1.1.1.195	ethanol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	7.1	Others
EC1.1.1.195	nad+	eucalyptus gunnii//*//*	0.0242	Others
EC1.1.1.195	nad+	geobacillus stearothermophilus//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gse	33	Others
EC1.1.1.195	nad+	streptomyces sp.//prokaryotes;bacteria;actinobacteria;streptomyces//ssx	19.9	Others
EC1.1.1.195	nadh	geobacillus stearothermophilus//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gse	43	Others
EC1.1.1.195	nadp+	eucalyptus gunnii//*//*	0.0555	Others
EC1.1.1.195	nadp+	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	15.5	Others
EC1.1.1.195	nadp+	leucaena leucocephala//*//*	23.3	Others
EC1.1.1.195	nadph	eucalyptus gunnii//*//*	0.49	Others
EC1.1.1.195	nadph	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	25.2	Others
EC1.1.1.195	nadph	leucaena leucocephala//*//*	28.8	Others
EC1.1.1.195	p-coumaryl aldehyde	leucaena leucocephala//*//*	22.5	Others
EC1.1.1.195	p-coumaryl aldehyde	medicago truncatula//eukaryotes;plants;eudicots;pea family//mtr	15.6	Others
EC1.1.1.195	propanol	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	12.8	Others
EC1.1.1.195	sinapaldehyde	plagiochasma appendiculatum//*//*	0.006	Others
EC1.1.1.195	sinapaldehyde	sinopodophyllum hexandrum//*//*	8.3	Others
EC1.1.1.195	sinapyl alcohol	leucaena leucocephala//*//*	16	Others
EC1.1.1.195	sinapyl alcohol	panicum virgatum//*//*	46.4	Others
EC1.1.1.195	sinapyl aldehyde	carthamus tinctorius//*//*	0.041	Others
EC1.1.1.195	sinapyl aldehyde	hibiscus cannabinus//*//*	9368	Others
EC1.1.1.195	sinapyl aldehyde	leucaena leucocephala//*//*	32.2	Others
EC1.1.1.195	sinapyl aldehyde	medicago truncatula//eukaryotes;plants;eudicots;pea family//mtr	10.2	Others
EC1.1.1.195	sinapyl aldehyde	oryza sativa//eukaryotes;plants;monocots;grass family//osa	3.4	Others
EC1.1.1.195	sinapyl aldehyde	panicum virgatum//*//*	196	Others
EC1.1.1.195	sinapyl aldehyde	populus tomentosa//*//*	16.59	Others
EC1.1.1.195	*	aralia cordata//*//*	0.000084	Others
EC1.1.1.195	*	forsythia suspensa//*//*	4.66666666666667	Others
EC1.1.1.195	*	glycine max//eukaryotes;plants;eudicots;pea family//gmx	64.86	Others
EC1.1.1.195	*	phaseolus vulgaris//eukaryotes;plants;eudicots;pea family//pvu	0.00368333333333333	Others
EC1.1.1.195	*	pinus taeda//*//*	0.246	Others
EC1.1.1.195	*	populus x canadensis//*//*	1.995	Others
EC1.1.1.195	*	triticum aestivum//*//*	0.0045	Others
EC1.1.1.198	(+)-borneol	artemisia annua//*//*	0.0058	Others
EC1.1.1.198	(+)-borneol	lavandula x intermedia//*//*	0.0004	Others
EC1.1.1.198	(+)-borneol	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.75	Others
EC1.1.1.2	(+)-camphorquinone	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	5.6	CEM//ALM
EC1.1.1.2	(2r,3r)-2,3-butanediol	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	740	CEM//ALM
EC1.1.1.2	(2s,3s)-2,3-butanediol	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	512	CEM//ALM
EC1.1.1.2	1,5-pentanediol	mycobacterium sp.//prokaryotes;bacteria;actinobacteria;mycobacterium//msa	5.31	CEM//ALM
EC1.1.1.2	1-pentanol	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	918	CEM//ALM
EC1.1.1.2	2-butanol	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	833	CEM//ALM
EC1.1.1.2	2-butanone	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	190	CEM//ALM
EC1.1.1.2	2-propanol	thermococcus sibiricus//prokaryotes;archaea;euryarchaeota;thermococcus//tsi	0.53	CEM//ALM
EC1.1.1.2	3-methyl-1,5-pentanediol	mycobacterium sp.//prokaryotes;bacteria;actinobacteria;mycobacterium//msa	7.84	CEM//ALM
EC1.1.1.2	3-methyl-1-butanol	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	2866	CEM//ALM
EC1.1.1.2	3-methylbutanal	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	9581	CEM//ALM
EC1.1.1.2	3-pyridinecarboxaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	26.8	CEM//ALM
EC1.1.1.2	3-pyridinemethanol	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.07	CEM//ALM
EC1.1.1.2	4-carboxybenzaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	21.7	CEM//ALM
EC1.1.1.2	4-cyanobenzaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	16.6	CEM//ALM
EC1.1.1.2	4-hydroxy-3-methoxybenzyl alcohol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.148	CEM//ALM
EC1.1.1.2	4-nitrobenzaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	22	CEM//ALM
EC1.1.1.2	4-pyridinecarboxaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	19.3	CEM//ALM
EC1.1.1.2	acetaldehyde	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	53.5	CEM//ALM
EC1.1.1.2	acetaldehyde	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	15	CEM//ALM
EC1.1.1.2	acetaldehyde	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	5.5	CEM//ALM
EC1.1.1.2	acetaldehyde	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	157.6	CEM//ALM
EC1.1.1.2	acetaldehyde	thermococcus sp.//prokaryotes;archaea;euryarchaeota;thermococcus//the	23.6	CEM//ALM
EC1.1.1.2	acetoin	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	142	CEM//ALM
EC1.1.1.2	acetophenone	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	44.5	CEM//ALM
EC1.1.1.2	acrolein	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	62.5	CEM//ALM
EC1.1.1.2	benzylalcohol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0733	CEM//ALM
EC1.1.1.2	butan-1-ol	mycobacterium sp.//prokaryotes;bacteria;actinobacteria;mycobacterium//msa	7.02	CEM//ALM
EC1.1.1.2	butanal	pectobacterium atrosepticum//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;pectobacterium//eca	20.1	CEM//ALM
EC1.1.1.2	butanal	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	156.6	CEM//ALM
EC1.1.1.2	butanaldehyde	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	59.5	CEM//ALM
EC1.1.1.2	butanol	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	48	CEM//ALM
EC1.1.1.2	butanol	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	17.05	CEM//ALM
EC1.1.1.2	butyraldehyde	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	48	CEM//ALM
EC1.1.1.2	cinnamaldehyde	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	7913	CEM//ALM
EC1.1.1.2	cinnamaldehyde	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	107.9	CEM//ALM
EC1.1.1.2	cinnamyl alcohol	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	3404	CEM//ALM
EC1.1.1.2	cinnamyl alcohol	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	60.78	CEM//ALM
EC1.1.1.2	d-glucuronate	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	11.6	CEM//ALM
EC1.1.1.2	d-glyceraldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	14.4	CEM//ALM
EC1.1.1.2	d-lactaldehyde	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	13.7	CEM//ALM
EC1.1.1.2	d-xylose	thermococcus sibiricus//prokaryotes;archaea;euryarchaeota;thermococcus//tsi	0.7	CEM//ALM
EC1.1.1.2	diacetyl	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	202	CEM//ALM
EC1.1.1.2	ethanol	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	14	CEM//ALM
EC1.1.1.2	ethanol	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	19.2	CEM//ALM
EC1.1.1.2	ethanol	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	27.35	CEM//ALM
EC1.1.1.2	ethanol	thermococcus sp.//prokaryotes;archaea;euryarchaeota;thermococcus//the	84	CEM//ALM
EC1.1.1.2	glycerol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0283	CEM//ALM
EC1.1.1.2	glycerol	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.612	CEM//ALM
EC1.1.1.2	hexanal	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	359	CEM//ALM
EC1.1.1.2	hexanol	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	10.7	CEM//ALM
EC1.1.1.2	l-arabitol	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	1.77	CEM//ALM
EC1.1.1.2	malondialdehyde	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	60.1	CEM//ALM
EC1.1.1.2	meso-2,3-butanediol	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	952	CEM//ALM
EC1.1.1.2	methylglyoxal	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	3.7	CEM//ALM
EC1.1.1.2	nad+	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	2.4	CEM//ALM
EC1.1.1.2	nadh	scheffersomyces stipitis//eukaryotes;fungi;ascomycetes;saccharomycetes//pic	6.23	CEM//ALM
EC1.1.1.2	nadp+	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	4.4	CEM//ALM
EC1.1.1.2	nadp+	mycobacterium sp.//prokaryotes;bacteria;actinobacteria;mycobacterium//msa	13.41	CEM//ALM
EC1.1.1.2	nadp+	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	50	CEM//ALM
EC1.1.1.2	nadp+	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	15.8	CEM//ALM
EC1.1.1.2	nadp+	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	1333	CEM//ALM
EC1.1.1.2	nadp+	thermococcus sibiricus//prokaryotes;archaea;euryarchaeota;thermococcus//tsi	0.45	CEM//ALM
EC1.1.1.2	nadp+	thermococcus sp.//prokaryotes;archaea;euryarchaeota;thermococcus//the	84	CEM//ALM
EC1.1.1.2	nadph	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	38.1	CEM//ALM
EC1.1.1.2	nadph	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	52	CEM//ALM
EC1.1.1.2	nadph	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	6.3	CEM//ALM
EC1.1.1.2	nadph	scheffersomyces stipitis//eukaryotes;fungi;ascomycetes;saccharomycetes//pic	6.5	CEM//ALM
EC1.1.1.2	nadph	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	158	CEM//ALM
EC1.1.1.2	nadph	thermococcus sibiricus//prokaryotes;archaea;euryarchaeota;thermococcus//tsi	1.51	CEM//ALM
EC1.1.1.2	nadph	thermococcus sp.//prokaryotes;archaea;euryarchaeota;thermococcus//the	24	CEM//ALM
EC1.1.1.2	p-nitrobenzaldehyde	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	9.5	CEM//ALM
EC1.1.1.2	pentanal	pectobacterium atrosepticum//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;pectobacterium//eca	49.2	CEM//ALM
EC1.1.1.2	pentanal	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	11920	CEM//ALM
EC1.1.1.2	pentanal	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	159.1	CEM//ALM
EC1.1.1.2	pentanol	synechocystis sp.//prokaryotes;bacteria;cyanobacteria;synechocystis//syn	13.15	CEM//ALM
EC1.1.1.2	phenylacetaldehyde	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	10.4	CEM//ALM
EC1.1.1.2	phenylethanediol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.08	CEM//ALM
EC1.1.1.2	phenylethanol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0283	CEM//ALM
EC1.1.1.2	phenylethanol	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	5.4	CEM//ALM
EC1.1.1.2	phenylethanol	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	1132	CEM//ALM
EC1.1.1.2	propane-1,2-diol	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0433	CEM//ALM
EC1.1.1.2	propionaldehyde	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	45.1	CEM//ALM
EC1.1.1.2	pyruvaldehyde	thermococcus sibiricus//prokaryotes;archaea;euryarchaeota;thermococcus//tsi	2.04	CEM//ALM
EC1.1.1.2	veratraldehyde	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	6000	CEM//ALM
EC1.1.1.200	d-glucitol-6-phosphate	malus domestica//eukaryotes;plants;eudicots;rose family//mdm	0.222	Others
EC1.1.1.200	d-glucose 6-phosphate	malus domestica//eukaryotes;plants;eudicots;rose family//mdm	0.7	Others
EC1.1.1.201	7-ketolithocholic acid	collinsella aerofaciens//prokaryotes;bacteria;actinobacteria;collinsella//caer	15.8	ALM
EC1.1.1.201	dehydrocholic acid	collinsella aerofaciens//prokaryotes;bacteria;actinobacteria;collinsella//caer	14.6	ALM
EC1.1.1.201	nadp+	collinsella aerofaciens//prokaryotes;bacteria;actinobacteria;collinsella//caer	15.7	ALM
EC1.1.1.201	nadph	collinsella aerofaciens//prokaryotes;bacteria;actinobacteria;collinsella//caer	17.2	ALM
EC1.1.1.201	ursodeoxycholic acid	collinsella aerofaciens//prokaryotes;bacteria;actinobacteria;collinsella//caer	19.6	ALM
EC1.1.1.201	*	blautia producta//*//*	1.44866666666667	ALM
EC1.1.1.201	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.1564	ALM
EC1.1.1.202	3-hydroxypropanal	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	59.4	ALM//CEM
EC1.1.1.202	acetaldehyde	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	5.2	ALM//CEM
EC1.1.1.202	butyraldehyde	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	8.7	ALM//CEM
EC1.1.1.202	formaldehyde	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	1.6	ALM//CEM
EC1.1.1.202	nad+	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	51.99	ALM//CEM
EC1.1.1.202	nadh	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	90.64	ALM//CEM
EC1.1.1.202	propane-1,3-diol	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	9.98	ALM//CEM
EC1.1.1.202	propionaldehyde	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	1.1	ALM//CEM
EC1.1.1.202	valeraldehyde	klebsiella pneumoniae//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//kpn	1	ALM//CEM
EC1.1.1.202	*	citrobacter freundii//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;citrobacter//cfd	666.6	ALM//CEM
EC1.1.1.202	*	clostridium butyricum//prokaryotes;bacteria;firmicutes - clostridia;clostridium//cbut	28.8790333333333	ALM//CEM
EC1.1.1.202	*	clostridium pasteurianum//prokaryotes;bacteria;firmicutes - clostridia;clostridium//cpas	12.4666666666667	ALM//CEM
EC1.1.1.202	*	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	311.808333333333	ALM//CEM
EC1.1.1.202	*	lactobacillus reuteri//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lre	21.9	ALM//CEM
EC1.1.1.202	*	oenococcus oeni//prokaryotes;bacteria;firmicutes - bacilli;oenococcus//ooe	1.35666666666667	ALM//CEM
EC1.1.1.202	*	pantoea agglomerans//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;pantoea//pagc	20.235	ALM//CEM
EC1.1.1.203	beta-d-galacturonate	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	76	CEM
EC1.1.1.203	beta-d-galacturonate	chromohalobacter salexigens//prokaryotes;bacteria;gammaproteobacteria - others;chromohalobacter//csa	15.3	CEM
EC1.1.1.203	beta-d-galacturonate	fulvimarina pelagi//*//*	13	CEM
EC1.1.1.203	beta-d-galacturonate	oceanicola granulosus//*//*	4	CEM
EC1.1.1.203	beta-d-galacturonate	polaromonas naphthalenivorans//prokaryotes;bacteria;betaproteobacteria;polaromonas//pna	51.6	CEM
EC1.1.1.203	beta-d-galacturonate	pseudomonas fluorescens//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pfo	17.1	CEM
EC1.1.1.203	beta-d-galacturonate	pseudomonas mendocina//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pmy	17.9	CEM
EC1.1.1.203	beta-d-galacturonate	pseudomonas syringae pv. tomato//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	29	CEM
EC1.1.1.203	beta-d-galacturonate	streptomyces viridochromogenes//*//*	23	CEM
EC1.1.1.203	beta-d-glucuronate	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	333	CEM
EC1.1.1.203	beta-d-glucuronate	chromohalobacter salexigens//prokaryotes;bacteria;gammaproteobacteria - others;chromohalobacter//csa	119	CEM
EC1.1.1.203	beta-d-glucuronate	fulvimarina pelagi//*//*	82	CEM
EC1.1.1.203	beta-d-glucuronate	oceanicola granulosus//*//*	7	CEM
EC1.1.1.203	beta-d-glucuronate	polaromonas naphthalenivorans//prokaryotes;bacteria;betaproteobacteria;polaromonas//pna	274	CEM
EC1.1.1.203	beta-d-glucuronate	pseudomonas fluorescens//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pfo	152	CEM
EC1.1.1.203	beta-d-glucuronate	pseudomonas mendocina//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pmy	159	CEM
EC1.1.1.203	beta-d-glucuronate	pseudomonas syringae pv. tomato//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	217	CEM
EC1.1.1.203	beta-d-glucuronate	streptomyces viridochromogenes//*//*	75	CEM
EC1.1.1.203	d-galacturonate	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	0.92	CEM
EC1.1.1.203	d-galacturonate	pseudomonas putida kt2440//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppu	0.3	CEM
EC1.1.1.203	d-galacturonate	pseudomonas syringae pv. tomato//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	0.24	CEM
EC1.1.1.203	d-galacturonate	pseudomonas syringae//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	26.7	CEM
EC1.1.1.203	d-glucuronate	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	1.9	CEM
EC1.1.1.203	d-glucuronate	pseudomonas putida kt2440//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppu	0.55	CEM
EC1.1.1.203	d-glucuronate	pseudomonas syringae pv. tomato//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	0.74	CEM
EC1.1.1.203	d-glucuronate	pseudomonas syringae//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pst	80	CEM
