,KM [mM],RIDS,MIDS
2247,0.5194893,ACACtex,acac_e
2248,0.5194893,ACACtex,acac_p
2249,0.1613902,RHCCE,hcys__L_c
2250,0.19591452,RHCCE,dhptd_c
2251,0.033394795,RHCCE,rhcys_c
2252,1.9123731,NTD9,h2o_c
2253,0.06850463,NTD9,gsn_c
2254,0.442975,NTD9,pi_c
2255,0.067972064,NTD9,gmp_c
2256,0.9354188,HCO3E,h2o_c
2257,0.85218555,HCO3E,co2_c
2258,1.0546932,HCO3E,h_c
2259,0.9991721,HCO3E,hco3_c
2260,1.1766157,GUAt2pp,h_p
2261,0.10069859,GUAt2pp,gua_c
2262,0.10069859,GUAt2pp,gua_p
2263,1.1766157,GUAt2pp,h_c
2264,0.1227389,PPPGO3,succ_c
2265,0.010974064,PPPGO3,pppg9_c
2266,0.007328998,PPPGO3,ppp9_c
2267,0.10817544,PPPGO3,fum_c
2268,0.9165067,ALATA_L,glu__L_c
2269,0.3264181,ALATA_L,akg_c
2270,0.7813997,ALATA_L,pyr_c
2271,2.0846248,ALATA_L,ala__L_c
2272,1.0614331,LALDO2x,mthgxl_c
2273,0.052010573,LALDO2x,nad_c
2274,1.4297261,LALDO2x,lald__D_c
2275,4.286391,LALDO2x,h_c
2276,0.052631892,LALDO2x,nadh_c
2277,0.10897809,TUNGStex,tungs_p
2278,0.10897809,TUNGStex,tungs_e
2279,0.33295858,INDOLEt2pp,h_p
2280,0.09419501,INDOLEt2pp,indole_c
2281,0.09419501,INDOLEt2pp,indole_p
2282,0.33295858,INDOLEt2pp,h_c
2283,0.0968046,HSK,adp_c
2284,0.38451123,HSK,hom__L_c
2285,0.086248405,HSK,atp_c
2286,0.41307902,HSK,phom_c
2287,0.94301444,HSK,h_c
2288,0.08961821,23CGMPtex,23cgmp_e
2289,0.08961821,23CGMPtex,23cgmp_p
2290,0.21019548,CMPtex,cmp_p
2291,0.21019548,CMPtex,cmp_e
2292,0.29517102,NTD1pp,pi_p
2293,0.18984802,NTD1pp,duri_p
2294,0.8963159,NTD1pp,h2o_p
2295,0.34116364,NTD1pp,dump_p
2296,0.27375448,G3PAT180,glyc3p_c
2297,0.012258433,G3PAT180,1odecg3p_c
2298,0.5167609,G3PAT180,glyc3p_c
2299,0.097011924,G3PAT180,1odecg3p_c
2300,0.40983185,LYSt3pp,h_p
2301,0.21761289,LYSt3pp,lys__L_p
2302,0.40983185,LYSt3pp,h_c
2303,0.21761289,LYSt3pp,lys__L_c
2304,0.23628695,GALUi,utp_c
2305,0.20529772,GALUi,ppi_c
2306,0.13846289,GALUi,udpg_c
2307,0.2077818,GALUi,h_c
2308,0.25133494,GALUi,g1p_c
2309,0.03466255,UAGPT3,uagmda_c
2310,0.033836305,UAGPT3,uaagmda_c
2311,0.20200028,UAGPT3,udp_c
2312,0.21567798,UAGPT3,uacgam_c
2313,0.7290575,UAGPT3,h_c
2314,3.0721476,HPYRP,h2o_c
2315,0.53318626,HPYRP,hpyr_c
2316,0.28885975,HPYRP,pi_c
2317,0.16755868,HPYRP,3php_c
2318,0.32855594,G3PD5,dhap_c
2319,0.34691522,G3PD5,glyc3p_c
2320,0.01599926,G3PD5,q8_c
2321,0.021137532,G3PD5,q8h2_c
2322,0.5161703,PYK4,ctp_c
2323,0.2217547,PYK4,pep_c
2324,0.819255,PYK4,pyr_c
2325,0.4299362,PYK4,cdp_c
2326,1.6272128,PYK4,h_c
2327,0.013818066,FACOAE160,coa_c
2328,1.0371579,FACOAE160,h2o_c
2329,0.012812854,FACOAE160,hdca_c
2330,0.005874033,FACOAE160,pmtcoa_c
2331,1.0262764,FACOAE160,h_c
2332,0.090753436,CRNCAR,crncoa_c
2333,0.08611709,CRNCAR,crnDcoa_c
2334,0.5208559,ACGAptspp,acgam_p
2335,0.11745403,ACGAptspp,pep_c
2336,0.43245682,ACGAptspp,pyr_c
2337,0.22324367,ACGAptspp,acgam6p_c
2338,0.5571586,TMAOR2,h2o_c
2339,0.39749378,TMAOR2,tmao_c
2340,0.03876827,TMAOR2,2dmmql8_c
2341,0.16972485,TMAOR2,tma_c
2342,0.040848896,TMAOR2,2dmmq8_c
2343,0.42836276,TMAOR2,h_c
2344,0.2536926,PYK3,gdp_c
2345,0.2217547,PYK3,pep_c
2346,0.819255,PYK3,pyr_c
2347,1.6272128,PYK3,h_c
2348,0.23224767,PYK3,gtp_c
2349,0.01655167,SHCHF,sheme_c
2350,0.016203104,SHCHF,scl_c
2351,0.46836907,SHCHF,fe2_c
2352,0.46398205,SHCHF,h_c
2353,0.8813801,PDE4,h2o_c
2354,0.10561418,PDE4,35cgmp_c
2355,0.2699774,PDE4,gmp_c
2356,1.0467867,PDE4,h_c
2357,0.069909096,HCINNMtex,3hcinnm_p
2358,0.069909096,HCINNMtex,3hcinnm_e
2359,0.055357333,PRFGS,adp_c
2360,0.050394736,PRFGS,atp_c
2361,0.85655546,PRFGS,glu__L_c
2362,1.461901,PRFGS,h2o_c
2363,1.7004699,PRFGS,h_c
2364,0.664365,PRFGS,gln__L_c
2365,0.30782965,PRFGS,pi_c
2366,0.34887683,PRFGS,fpram_c
2367,0.25545472,PRFGS,fgam_c
2368,0.053531796,MMCD,ppcoa_c
2369,0.055253647,MMCD,mmcoa__S_c
2370,0.9867065,MMCD,co2_c
2371,2.1902688,MMCD,h_c
2372,1.221659,GPDDA2pp,h_p
2373,0.39891148,GPDDA2pp,etha_p
2374,1.0133033,GPDDA2pp,h2o_p
2375,0.26728013,GPDDA2pp,glyc3p_p
2376,0.2802583,GPDDA2pp,g3pe_p
2377,0.29564452,RBP4E,ru5p__L_c
2378,0.29504475,RBP4E,xu5p__D_c
2379,0.07907702,PA180abcpp,adp_c
2380,0.10015951,PA180abcpp,atp_c
2381,0.25426516,PA180abcpp,h2o_c
2382,0.04005233,PA180abcpp,pa180_p
2383,0.04005233,PA180abcpp,pa180_c
2384,0.28711438,PA180abcpp,pi_c
2385,0.2675309,PA180abcpp,h_c
2386,0.072680876,PFK_2,adp_c
2387,0.061641134,PFK_2,atp_c
2388,0.10069903,PFK_2,tagdp__D_c
2389,0.22322479,PFK_2,tag6p__D_c
2390,4.7419195,PFK_2,h_c
2391,0.06740205,ARBTNabcpp,adp_c
2392,0.054075956,ARBTNabcpp,atp_c
2393,0.9172454,ARBTNabcpp,h2o_c
2394,0.07077643,ARBTNabcpp,arbtn_fe3_p
2395,0.444374,ARBTNabcpp,pi_c
2396,0.07077643,ARBTNabcpp,arbtn_fe3_c
2397,0.8215432,ARBTNabcpp,h_c
2398,0.06868295,SHCHD2,nad_c
2399,0.018202199,SHCHD2,dscl_c
2400,0.016203104,SHCHD2,scl_c
2401,0.46398205,SHCHD2,h_c
2402,0.038763672,SHCHD2,nadh_c
2403,0.25293848,FBA,g3p_c
2404,0.27889356,FBA,dhap_c
2405,0.18354541,FBA,fdp_c
2406,0.28541145,IPPMIa,2ippm_c
2407,1.0276637,IPPMIa,h2o_c
2408,0.08788712,IPPMIa,3c2hmp_c
2409,0.05242385,GUAPRT,gua_c
2410,0.27364472,GUAPRT,prpp_c
2411,0.29487538,GUAPRT,ppi_c
2412,0.07759561,GUAPRT,gmp_c
2413,0.44231662,INDOLEt2rpp,h_p
2414,0.029217202,INDOLEt2rpp,indole_c
2415,0.029217202,INDOLEt2rpp,indole_p
2416,0.44231662,INDOLEt2rpp,h_c
2417,0.8188657,12PPDRtex,12ppd__R_p
2418,0.8188657,12PPDRtex,12ppd__R_e
2419,1.4613277,POAACR,h2o_c
2420,0.09076029,POAACR,nad_c
2421,0.34976876,POAACR,3amac_c
2422,0.5260978,POAACR,poaac_c
2423,0.05042204,POAACR,nadh_c
2424,0.052846387,GMHEPK,adp_c
2425,0.04332277,GMHEPK,atp_c
2426,0.26166272,GMHEPK,gmhep17bp_c
2427,0.18820763,GMHEPK,gmhep7p_c
2428,0.45128128,GMHEPK,h_c
2429,1.6724919,DADNt2pp,h_p
2430,0.053270794,DADNt2pp,dad_2_c
2431,0.053270794,DADNt2pp,dad_2_p
2432,1.6724919,DADNt2pp,h_c
2433,0.06693253,ENLIPAabctex,adp_c
2434,0.0596554,ENLIPAabctex,atp_c
2435,0.042758886,ENLIPAabctex,enlipa_p
2436,0.8028274,ENLIPAabctex,h2o_c
2437,0.51213866,ENLIPAabctex,pi_c
2438,0.042758886,ENLIPAabctex,enlipa_e
2439,0.8780964,ENLIPAabctex,h_c
2440,0.19721077,MALtex,mal__L_e
2441,0.19721077,MALtex,mal__L_p
2442,0.38014305,SUCCt2_2pp,h_p
2443,0.16842085,SUCCt2_2pp,succ_c
2444,0.16842085,SUCCt2_2pp,succ_p
2445,0.38014305,SUCCt2_2pp,h_c
2446,0.022118323,RNTR1c2,atp_c
2447,0.5427161,RNTR1c2,h2o_c
2448,0.019984538,RNTR1c2,datp_c
2449,0.059630897,RNTR1c2,atp_c
2450,1.2559426,RNTR1c2,h2o_c
2451,0.09193113,RNTR1c2,datp_c
2452,0.9526222,SUCRtex,sucr_e
2453,0.9526222,SUCRtex,sucr_p
2454,0.5613475,GPDDA2,etha_c
2455,0.46306002,GPDDA2,h2o_c
2456,0.2762946,GPDDA2,g3pe_c
2457,0.28295058,GPDDA2,glyc3p_c
2458,0.6130882,GPDDA2,h_c
2459,0.105111115,SADT2,atp_c
2460,0.28315836,SADT2,h2o_c
2461,0.15240087,SADT2,aps_c
2462,0.24216615,SADT2,gdp_c
2463,0.38471308,SADT2,ppi_c
2464,0.40243736,SADT2,pi_c
2465,1.0416762,SADT2,so4_c
2466,0.23638698,SADT2,gtp_c
2467,0.4812914,MG2uabcpp,mg2_c
2468,0.08660561,MG2uabcpp,adp_c
2469,0.07074145,MG2uabcpp,atp_c
2470,0.4661532,MG2uabcpp,h2o_c
2471,0.4812914,MG2uabcpp,mg2_p
2472,0.3589248,MG2uabcpp,pi_c
2473,0.46200454,MG2uabcpp,h_c
2474,0.8777499,GLCNt2rpp,h_p
2475,0.5943924,GLCNt2rpp,glcn_c
2476,0.5943924,GLCNt2rpp,glcn_p
2477,0.8777499,GLCNt2rpp,h_c
2478,0.3869411,PYNP2r,ura_c
2479,0.6809176,PYNP2r,r1p_c
2480,0.58340317,PYNP2r,pi_c
2481,0.61636996,PYNP2r,uri_c
2482,0.7244576,MELIBt3ipp,h_p
2483,0.8500153,MELIBt3ipp,melib_c
2484,0.8500153,MELIBt3ipp,melib_p
2485,0.7244576,MELIBt3ipp,h_c
2486,0.14403932,FEENTERtonex,h_p
2487,0.0362045,FEENTERtonex,feenter_e
2488,0.0362045,FEENTERtonex,feenter_p
2489,0.14403932,FEENTERtonex,h_c
2490,0.50899374,TALA,f6p_c
2491,0.255935,TALA,g3p_c
2492,0.2532116,TALA,e4p_c
2493,0.21180569,TALA,s7p_c
2494,0.913023,LCADi,h2o_c
2495,0.1026906,LCADi,nad_c
2496,0.20507455,LCADi,lac__L_c
2497,0.11234236,LCADi,lald__L_c
2498,0.94522995,LCADi,h_c
2499,0.053384487,LCADi,nadh_c
2500,0.4904013,FEOXAMtonex,h_p
2501,0.57136303,FEOXAMtonex,h_p
2502,0.6927065,FEOXAMtonex,h_p
2503,0.7475043,FEOXAMtonex,h_p
2504,0.21131438,NO3R1bpp,no3_p
2505,0.024091823,NO3R1bpp,q8_c
2506,0.28668496,NO3R1bpp,h2o_p
2507,0.17665611,NO3R1bpp,no2_p
2508,0.035519086,NO3R1bpp,q8h2_c
2509,0.66308093,ACALDtex,acald_e
2510,0.66308093,ACALDtex,acald_p
2511,0.05048537,CHORM,chor_c
2512,0.0964964,CHORM,chor_c
2513,0.01580647,DHORD2,q8_c
2514,0.017649468,DHORD2,q8h2_c
2515,0.24552907,DHORD2,dhor__S_c
2516,0.2134048,DHORD2,orot_c
2517,0.89645714,G3PT,h2o_c
2518,0.50772107,G3PT,glyc3p_c
2519,1.6387612,G3PT,glyc_c
2520,0.31760645,G3PT,pi_c
2521,0.54841495,CRNt7pp,gbbtn_c
2522,0.5917732,CRNt7pp,crn_c
2523,0.54841495,CRNt7pp,gbbtn_p
2524,0.5917732,CRNt7pp,crn_p
2525,0.13484405,GSNtex,gsn_e
2526,0.13484405,GSNtex,gsn_p
2527,0.041707642,3OXCOAT,coa_c
2528,0.04497916,3OXCOAT,succoa_c
2529,0.06318082,3OXCOAT,accoa_c
2530,0.053103443,3OXCOAT,oxadpcoa_c
2531,0.07544724,ARGSS,atp_c
2532,0.11261101,ARGSS,amp_c
2533,0.37277186,ARGSS,citr__L_c
2534,0.3025989,ARGSS,argsuc_c
2535,0.33063,ARGSS,ppi_c
2536,0.6675919,ARGSS,h_c
2537,0.9431496,ARGSS,asp__L_c
2538,0.08950842,CBIuabcpp,adp_c
2539,0.08496863,CBIuabcpp,atp_c
2540,0.63512135,CBIuabcpp,h2o_c
2541,0.1075006,CBIuabcpp,cbi_c
2542,0.1075006,CBIuabcpp,cbi_p
2543,0.22791289,CBIuabcpp,pi_c
2544,0.6328306,CBIuabcpp,h_c
2545,1.886814,XTSNH,h2o_c
2546,0.05835606,XTSNH,xan_c
2547,0.28913534,XTSNH,xtsn_c
2548,2.3092906,XTSNH,rib__D_c
2549,0.11675821,FEENTERtpp,h_p
2550,0.01560061,FEENTERtpp,enter_c
2551,0.11675821,FEENTERtpp,h_c
2552,0.01560061,FEENTERtpp,enter_p
2553,0.28313607,G6Ptex,g6p_p
2554,0.28313607,G6Ptex,g6p_e
2555,0.023144184,NADPHQR4,nadph_c
2556,0.043775506,NADPHQR4,2dmmql8_c
2557,0.04042707,NADPHQR4,nadp_c
2558,0.043720413,NADPHQR4,2dmmq8_c
2559,1.2231524,NADPHQR4,h_c
2560,0.046966594,GTHRDabc2pp,adp_c
2561,0.0593761,GTHRDabc2pp,atp_c
2562,0.15814453,GTHRDabc2pp,gthrd_c
2563,0.46627513,GTHRDabc2pp,h2o_c
2564,0.15814453,GTHRDabc2pp,gthrd_p
2565,0.29245996,GTHRDabc2pp,pi_c
2566,0.38514996,GTHRDabc2pp,h_c
2567,0.286522,ACGAtex,acgam_p
2568,0.286522,ACGAtex,acgam_e
2569,0.041405853,COBALT2abcpp,adp_c
2570,0.05141346,COBALT2abcpp,atp_c
2571,0.29169357,COBALT2abcpp,h2o_c
2572,0.20044737,COBALT2abcpp,cobalt2_c
2573,0.20044737,COBALT2abcpp,cobalt2_p
2574,0.14226595,COBALT2abcpp,pi_c
2575,0.19527107,COBALT2abcpp,h_c
2576,0.5730704,GLUDy,glu__L_c
2577,2.7762022,GLUDy,h2o_c
2578,0.01882254,GLUDy,nadph_c
2579,0.1675097,GLUDy,akg_c
2580,5.637478,GLUDy,nh4_c
2581,0.06729378,GLUDy,nadp_c
2582,3.5301087,GLUDy,h_c
2583,1.0933276,NTPP11,h2o_c
2584,0.16914368,NTPP11,xtp_c
2585,0.3701658,NTPP11,ppi_c
2586,1.1971525,NTPP11,h_c
2587,0.23252212,NTPP11,xmp_c
2588,10.89368,TRPAS2,h2o_c
2589,0.110456236,TRPAS2,indole_c
2590,0.47149065,TRPAS2,trp__L_c
2591,13.901992,TRPAS2,nh4_c
2592,9.273893,TRPAS2,pyr_c
2593,0.07207154,2AGPEAT160,atp_c
2594,0.088175565,2AGPEAT160,amp_c
2595,0.022550823,2AGPEAT160,hdca_c
2596,0.013016986,2AGPEAT160,pe160_c
2597,0.12525271,2AGPEAT160,ppi_c
2598,0.013097333,2AGPEAT160,2agpe160_c
2599,0.21101445,MALDtex,mal__D_e
2600,0.21101445,MALDtex,mal__D_p
2601,2.1376925,NTP3pp,h_p
2602,0.9271204,NTP3pp,pi_p
2603,1.9432323,NTP3pp,h2o_p
2604,0.40531644,NTP3pp,gdp_p
2605,0.38782126,NTP3pp,gtp_p
2606,0.4138886,ILEtex,ile__L_e
2607,0.4138886,ILEtex,ile__L_p
2608,0.27335036,MAN6Ptex,man6p_p
2609,0.27335036,MAN6Ptex,man6p_e
2610,2.8127997,POX,h2o_c
2611,3.9614055,POX,ac_c
2612,2.708954,POX,co2_c
2613,0.06755327,POX,q8_c
2614,0.08780234,POX,q8h2_c
2615,2.6600337,POX,pyr_c
2616,0.53148335,ISETACtex,isetac_p
2617,0.53148335,ISETACtex,isetac_e
2618,0.089920625,CRNDCAL2,adp_c
2619,0.09922724,CRNDCAL2,atp_c
2620,0.026928935,CRNDCAL2,coa_c
2621,0.091661416,CRNDCAL2,crnDcoa_c
2622,0.45009446,CRNDCAL2,pi_c
2623,0.5264218,CRNDCAL2,crn__D_c
2624,0.32646564,TCYNTtex,tcynt_p
2625,0.32646564,TCYNTtex,tcynt_e
2626,0.17624041,ACGAL1Ptex,acgal1p_p
2627,0.17624041,ACGAL1Ptex,acgal1p_e
2628,0.72530895,PGI,f6p_c
2629,0.6817611,PGI,g6p_c
2630,0.0982739,ETHSO3abcpp,adp_c
2631,0.10405368,ETHSO3abcpp,atp_c
2632,1.3352621,ETHSO3abcpp,h2o_c
2633,0.7807807,ETHSO3abcpp,ethso3_c
2634,0.41994232,ETHSO3abcpp,pi_c
2635,1.5226822,ETHSO3abcpp,h_c
2636,0.7807807,ETHSO3abcpp,ethso3_p
2637,0.027288323,ACACT8r,coa_c
2638,0.04231188,ACACT8r,accoa_c
2639,0.025262576,ACACT8r,3ohodcoa_c
2640,0.026234323,ACACT8r,pmtcoa_c
2641,0.9501099,COBALT2tpp,cobalt2_c
2642,0.9501099,COBALT2tpp,cobalt2_p
2643,0.5197156,NTP10,h2o_c
2644,0.02681953,NTP10,itp_c
2645,0.18503314,NTP10,pi_c
2646,0.48482487,NTP10,h_c
2647,0.03901654,NTP10,idp_c
2648,0.08610059,SULR,h2o_c
2649,0.009876225,SULR,nadph_c
2650,0.017929593,SULR,nadp_c
2651,0.047244236,SULR,so3_c
2652,0.08577895,SULR,h2s_c
2653,0.0884567,SULR,h_c
2654,0.33172795,SERt2rpp,h_p
2655,0.21492648,SERt2rpp,ser__L_c
2656,0.21492648,SERt2rpp,ser__L_p
2657,0.33172795,SERt2rpp,h_c
2658,1.7503967,LACZ,h2o_c
2659,2.9716792,LACZ,glc__D_c
2660,2.4942768,LACZ,gal_c
2661,0.27886575,LACZ,lcts_c
2662,2.4845827,GSPMDA,h2o_c
2663,0.40443826,GSPMDA,gthrd_c
2664,0.22048132,GSPMDA,gtspmd_c
2665,0.45218703,GSPMDA,spmd_c
2666,0.08879309,LPADSS,lipidX_c
2667,0.06434901,LPADSS,u23ga_c
2668,0.06614567,LPADSS,lipidAds_c
2669,1.4455667,LPADSS,h_c
2670,0.2995699,LPADSS,udp_c
2671,1.7205992,MECDPDH5,h2o_c
2672,0.062125888,MECDPDH5,2mecdp_c
2673,1.2559426,MECDPDH5,h2o_c
2674,0.12046117,MECDPDH5,2mecdp_c
2675,1.0179721,MECDPDH5,h2o_c
2676,0.14578743,MECDPDH5,2mecdp_c
2677,0.3256587,CPGNtonex,h_p
2678,0.04508628,CPGNtonex,cpgn_e
2679,0.3256587,CPGNtonex,h_c
2680,0.04508628,CPGNtonex,cpgn_p
2681,0.089275464,CYTDt2pp_copy2,h_p
2682,0.33625013,CYTDt2pp_copy2,cytd_c
2683,0.33625013,CYTDt2pp_copy2,cytd_p
2684,0.089275464,CYTDt2pp_copy2,h_c
2685,0.056796156,PNTK,adp_c
2686,0.042324472,PNTK,atp_c
2687,0.1256105,PNTK,pnto__R_c
2688,0.80479485,PNTK,h_c
2689,0.13685963,PNTK,4ppan_c
2690,0.33044332,PTRCORNt7pp,ptrc_c
2691,0.33044332,PTRCORNt7pp,ptrc_p
2692,0.38172263,PTRCORNt7pp,orn_c
2693,0.38172263,PTRCORNt7pp,orn_p
2694,0.5493747,SUCMALtpp,succ_c
2695,0.65699506,SUCMALtpp,mal__L_c
2696,0.5493747,SUCMALtpp,succ_p
2697,0.65699506,SUCMALtpp,mal__L_p
2698,0.034267247,ACOATA,coa_c
2699,0.033411466,ACOATA,accoa_c
2700,0.03939807,ACOATA,coa_c
2701,0.054391194,ACOATA,accoa_c
2702,0.038632225,PTAr,coa_c
2703,0.059398122,PTAr,accoa_c
2704,0.16983913,PTAr,actp_c
2705,0.6806951,PTAr,pi_c
2706,0.56450856,L_LACt2rpp,h_p
2707,0.8485536,L_LACt2rpp,lac__L_p
2708,0.8485536,L_LACt2rpp,lac__L_c
2709,0.56450856,L_LACt2rpp,h_c
2710,1.8666903,TRE6PH,h2o_c
2711,4.3614736,TRE6PH,glc__D_c
2712,1.095727,TRE6PH,tre6p_c
2713,1.0433437,TRE6PH,g6p_c
2714,0.6433667,CHLt3pp,h_p
2715,0.91637444,CHLt3pp,chol_c
2716,0.91637444,CHLt3pp,chol_p
2717,0.6433667,CHLt3pp,h_c
2718,0.28579292,GBBTNtex,gbbtn_e
2719,0.28579292,GBBTNtex,gbbtn_p
2720,1.221659,GPDDA4pp,h_p
2721,0.1635492,GPDDA4pp,g3pg_p
2722,1.0133033,GPDDA4pp,h2o_p
2723,0.26728013,GPDDA4pp,glyc3p_p
2724,2.2444572,GPDDA4pp,glyc_p
2725,0.79953307,H2O2tex,h2o2_e
2726,0.79953307,H2O2tex,h2o2_p
2727,0.37129727,ALDD3y,h2o_c
2728,0.024120197,ALDD3y,nadph_c
2729,0.982007,ALDD3y,h2o_c
2730,0.056512337,ALDD3y,nadph_c
2731,3.33614,ALDD3y,h2o_c
2732,0.08334751,ALDD3y,nadph_c
2733,0.21350576,ASCBptspp,ascb6p_c
2734,0.22998519,ASCBptspp,pep_c
2735,0.34424442,ASCBptspp,pyr_c
2736,0.26497537,ASCBptspp,ascb__L_p
2737,0.6292965,NAt3_1p5pp,h_p
2738,0.63425124,NAt3_1p5pp,na1_p
2739,0.63425124,NAt3_1p5pp,na1_c
2740,0.6292965,NAt3_1p5pp,h_c
2741,0.050294675,DINStex,din_p
2742,0.050294675,DINStex,din_e
2743,0.07018915,NNATr,atp_c
2744,0.05643043,NNATr,dnad_c
2745,0.25286815,NNATr,nicrnt_c
2746,0.3656485,NNATr,ppi_c
2747,3.5368063,NNATr,h_c
2748,3.8199806,TRPS2,h2o_c
2749,1.6007761,TRPS2,ser__L_c
2750,0.1510576,TRPS2,indole_c
2751,0.12889072,TRPS2,trp__L_c
2752,0.8512953,MNLtex,mnl_p
2753,0.8512953,MNLtex,mnl_e
2754,0.015998425,NTPP6,atp_c
2755,0.61032873,NTPP6,h2o_c
2756,0.022028094,NTPP6,amp_c
2757,0.17014976,NTPP6,ppi_c
2758,0.69391626,NTPP6,h_c
2759,0.06391237,GDPDPK,atp_c
2760,0.070217125,GDPDPK,amp_c
2761,0.16598666,GDPDPK,gdp_c
2762,0.110491626,GDPDPK,ppgpp_c
2763,0.20165503,GDPDPK,h_c
2764,0.07083925,LCARS,nad_c
2765,0.46484768,LCARS,lald__L_c
2766,0.99289495,LCARS,12ppd__S_c
2767,0.8379209,LCARS,h_c
2768,0.04494849,LCARS,nadh_c
2769,0.027288323,ACACT1r,coa_c
2770,0.04231188,ACACT1r,accoa_c
2771,0.03824718,ACACT1r,aacoa_c
2772,0.041469093,2AGPE160tipp,2agpe160_c
2773,0.041469093,2AGPE160tipp,2agpe160_p
2774,0.09424223,RBK,adp_c
2775,0.07715736,RBK,atp_c
2776,0.41827163,RBK,rib__D_c
2777,0.31840378,RBK,r5p_c
2778,0.37666947,RBK,h_c
2779,0.017343922,PGPP140pp,pg140_p
2780,0.092202514,PGPP140pp,pi_p
2781,0.054840155,PGPP140pp,pg140_p
2782,0.3156326,PGPP140pp,pi_p
2783,0.6234636,SKMt2pp,h_p
2784,0.3937314,SKMt2pp,skm_p
2785,0.3937314,SKMt2pp,skm_c
2786,0.6234636,SKMt2pp,h_c
2787,0.13401222,PROabcpp,adp_c
2788,0.1464453,PROabcpp,atp_c
2789,0.49503753,PROabcpp,h2o_c
2790,0.24175924,PROabcpp,pro__L_c
2791,0.24175924,PROabcpp,pro__L_p
2792,0.33801296,PROabcpp,pi_c
2793,0.50059235,PROabcpp,h_c
2794,0.66882646,ACSERtpp,acser_c
2795,0.66882646,ACSERtpp,acser_p
2796,0.18708783,CYTBD2pp,h_p
2797,0.18885842,CYTBD2pp,h2o_c
2798,0.017510692,CYTBD2pp,o2_c
2799,0.030484093,CYTBD2pp,mql8_c
2800,0.029859433,CYTBD2pp,mqn8_c
2801,0.18708783,CYTBD2pp,h_c
2802,0.021694778,PDX5POi,pydx5p_c
2803,4.7599726,PDX5POi,h2o2_c
2804,0.18523033,PDX5POi,o2_c
2805,0.01912607,PDX5POi,pdx5p_c
2806,0.01527892,ACMAMUT,unaga_c
2807,0.26586735,ACMAMUT,uacmamu_c
2808,0.010688751,ACMAMUT,unagamu_c
2809,0.23026274,ACMAMUT,udp_c
2810,1.5662028,ACMAMUT,h_c
2811,0.76255023,CLt3_2pp,h_p
2812,1.3440717,CLt3_2pp,cl_c
2813,1.3440717,CLt3_2pp,cl_p
2814,0.76255023,CLt3_2pp,h_c
2815,0.024388747,FORCT,oxalcoa_c
2816,1.8305844,FORCT,for_c
2817,0.022576986,FORCT,forcoa_c
2818,0.42728218,FORCT,oxa_c
2819,0.1507374,MLTP2,malthx_c
2820,0.4221751,MLTP2,pi_c
2821,0.14889728,MLTP2,maltpt_c
2822,0.5969355,MLTP2,g1p_c
2823,0.3252109,OHPBAT,glu__L_c
2824,0.12521179,OHPBAT,ohpb_c
2825,0.11573703,OHPBAT,akg_c
2826,0.15107344,OHPBAT,phthr_c
2827,0.084627815,TYMtex,tym_e
2828,0.084627815,TYMtex,tym_p
2829,0.039213233,PRPPS,atp_c
2830,0.051430583,PRPPS,amp_c
2831,0.24158965,PRPPS,r5p_c
2832,0.121981256,PRPPS,prpp_c
2833,0.22217014,PRPPS,h_c
2834,1.6620957,ASCBPL,h2o_c
2835,0.38463074,ASCBPL,ascb6p_c
2836,0.36106387,ASCBPL,3dhgulnp_c
2837,1.8213005,ASCBPL,h_c
2838,0.9162837,DALAtex,ala__D_e
2839,0.9162837,DALAtex,ala__D_p
2840,1.1363009,VPAMTr,val__L_c
2841,0.89277864,VPAMTr,3mob_c
2842,1.292591,VPAMTr,pyr_c
2843,2.612151,VPAMTr,ala__L_c
2844,0.03602796,ANPRT,pran_c
2845,0.2650053,ANPRT,prpp_c
2846,0.29247475,ANPRT,ppi_c
2847,0.04042088,ANPRT,anth_c
2848,0.20493151,GMPS,atp_c
2849,0.23269105,GMPS,amp_c
2850,3.3441672,GMPS,nh4_c
2851,0.5366248,GMPS,ppi_c
2852,0.20003267,GMPS,gmp_c
2853,1.7799317,GMPS,h_c
2854,0.19233735,GMPS,xmp_c
2855,0.2356719,AMANAPEr,acmanap_c
2856,0.28367165,AMANAPEr,acgam6p_c
2857,0.036774237,NDPK6,adp_c
2858,0.028196003,NDPK6,atp_c
2859,0.08771709,NDPK6,adp_c
2860,0.086698204,NDPK6,atp_c
2861,0.636127,DALAt2pp,h_p
2862,0.7231097,DALAt2pp,ala__D_c
2863,0.7231097,DALAt2pp,ala__D_p
2864,0.636127,DALAt2pp,h_c
2865,0.017343922,PGPP160,pg160_c
2866,0.12033407,PGPP160,h2o_c
2867,0.054840155,PGPP160,pg160_c
2868,0.63603127,PGPP160,h2o_c
2869,0.06722005,AMPtex,amp_p
2870,0.06722005,AMPtex,amp_e
2871,1.4720187,PLIPA2A180pp,h_p
2872,0.07651522,PLIPA2A180pp,ocdca_p
2873,0.075475015,PLIPA2A180pp,pa180_p
2874,0.07494154,PLIPA2A180pp,1odecg3p_p
2875,1.4922705,PLIPA2A180pp,h2o_p
2876,0.028187878,CRNCBCT,crncoa_c
2877,1.0857383,CRNCBCT,crn_c
2878,0.69260323,CRNCBCT,ctbt_c
2879,0.025128849,CRNCBCT,ctbtcoa_c
2880,0.47520986,FDMO,h2o_c
2881,0.029873181,FDMO,o2_c
